Class;DesignRole;Approaches;Method;LOC;CC;Efferent;NOP;Smell;
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;obterValorTotalReceitaAtualizado;20;8;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.viaEletronicaDAEManual.ConsultarContribuinteDAEManual;TRANSACAO; R, D ;process;118;40;19;0;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R, D ;registrarRecolhimentoDocumento;203;44;17;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAEDIA;132;42;20;5;Método Longo
br.gov.se.sefaz.sae.oper.to.CadastrarVencimentoICMS;TRANSACAO; R, D ;comparaDataInicialFinal;8;8;2;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; D ;adicionarEtiqueta;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.ipva.ConsultarLog;TRANSACAO; R, D ;process;105;34;13;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;registrarRepasseTalao;19;4;10;13;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;registrarRecebimentoDoTalao;17;6;7;7;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrMesRefFinal;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;registrarRecolhimentoGNREOnLine;58;8;20;6;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.ExcluirItemDAE;TRANSACAO; R, D ;process;151;41;14;0;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.alteracao.dae.AlterarDAE;TRANSACAO; R ;process;96;28;23;0;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeSituacaoChequeDev;ENTITY; D ;setDsSituacao;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeTalonario;ENTITY; D ;setVetorEntidades;7;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirLabel;171;67;3;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.GerarItemReceitaOutrosOrgaos;TRANSACAO; R ;initialize;115;19;11;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESAF;92;31;17;5;Muitos Parâmetros
br.gov.se.sefaz.sae.oper.to.TransacaoOperacional;TRANSACAO; R, D ;verificarAlteracaoDesmembramentoDAS;83;35;8;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;montarComboFormaRecolhimentoNaoInscrito;16;2;10;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarCancelamentoDAR;3;1;3;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; D ;DedDetalheDAE;7;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;registrarHistoricoDAEAlteracao;4;1;4;9;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;montarItens;98;27;11;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESPED;84;23;18;5;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;123;37;14;5;Método Longo
br.gov.se.sefaz.sae.tb.arquivo.GerenciadorArquivos;BACKGROUNDPROCESS; R, D ;mover;27;6;9;6;Muitos Parâmetros
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.GerarArqRepasse;TRANSACAO; R, D ;gravarArquivoRepasseDAE;382;67;17;5;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;exibirCamposDAE;199;83;19;2;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.dao.custodiais.DAOSAESQLBean;PERSISTENCE; R, D ;registrarHistoricoCustodial;13;9;6;8;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;gravaValorRepasse;34;8;10;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;alterarDadosConciliacaoBancaria;142;36;17;2;Método Longo
br.gov.se.sefaz.sae.oper.to.desmembramento.itemDae.AlterarItemDesmembramentoDAE;TRANSACAO; R ;process;110;38;13;0;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.ExcluirItemDAE;TRANSACAO; R, D ;process;151;41;14;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialCmdSQLFormaRecolhimento;145;16;7;6;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIPVA;GERENCIADORBASE; R, D ;obterVeiculoRenavam;58;26;9;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;cancelarDAEITCMD;14;2;6;6;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R, D ;validarDocumentoMovimentoConsolidado;126;29;27;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirItemDAEContribuinteInscrito;135;56;20;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNREOnLine;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;130;29;25;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESAP;110;39;17;8;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESIT;120;41;19;6;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.desmembramento.itemDae.ListarItensDesmembramentoDAE;TRANSACAO; R, D ;registrarDesemembramentoItemDAE;222;80;15;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeICMSContribNaoInsc;ENTITY; D ;getEntidadeObjetoReferencia;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.talonario.ConsultaAvancadaTalonario;CONSULTAAVANCADATRANSBASE; R, D ;montaFiltroIntervaloData;114;33;7;1;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosEmissao;36;34;10;5;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;126;29;27;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESAF;92;31;17;5;Muitos Desvios
br.gov.se.sefaz.sae.isencaoTributos.to.ICMS.AtenderSolicitacaoEmAnaliseFinal;TRANSACAO; R, D ;doProcess;77;12;25;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;getEntidadeReceita;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialPRPCmdSQL;96;9;9;5;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeTipoDesconto;ENTITY; D ;setDsTipoDesconto;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialEntidadeCredora;14;3;7;6;Muitos Parâmetros
br.gov.se.sefaz.sae.gnre.ws.contingencia.xml.TContgGNRE;ENTITY; D ;getTRetornoGNRE;6;2;3;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaFiscalizacao;CONSULTAAVANCADATRANSBASE; R, D ;gravarCabecalho;26;4;10;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemICMSContribuinteInscrito;TRANSACAO; R ;process;103;59;15;0;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.IdentificacaoDoc;TRANSACAO; R, D ;montaDocumentoInconsistente;42;13;13;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;exibirCamposGNRE;205;84;17;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemITD;59;26;11;3;Muitos Desvios
br.gov.se.sefaz.sae.isencaoTributos.to.emitir.EmitirTermoResponsabilidade;TRANSACAORELATORIO; R ;getConcecionaria;95;13;11;1;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirPropiedadesItemDaeEspecial;87;40;3;3;Muitos Desvios
br.gov.se.sefaz.sae.gnre.ws.contingencia.xml.TRetornoGNRE;ENTITY; D ;getCampoExtra;6;2;3;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosGNRESessao;199;110;14;4;Muitos Desvios
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.GerarArqRepasseBB;TRANSACAO; R ;gravarArquivo;151;27;15;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;gravaHistoricoDAE;3;1;3;10;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIsencaoTributos;GERENCIADORBASE; R, D ;registrarIsencaoVeiculo;37;6;10;6;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNRE;BACKGROUNDPROCESS; R, D ;registrarRecolhimentoDocumento;230;62;30;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArquivoRepasseFinanceiroDAEBase;BACKGROUNDPROCESS; R, D ;registrarRepasseDoc;19;3;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;setBanco;14;3;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosConcBancaria;93;75;9;5;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.talonario.ConsultaAvancadaTalonario;CONSULTAAVANCADATRANSBASE; R, D ;montaFiltroIntervaloData;114;33;7;1;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.cancelamento.dae.ConsultarDAECancelamento;TRANSACAO; R ;process;90;27;16;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorMantab;UNDEFINED; R, D ;executarMantabUtil;19;4;10;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;montarItens;98;27;11;3;Método Longo
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;registrarAlteracaoGNRE;238;95;24;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.concBanc.ng.registro.RegistroG;REGISTROMOVCONSOLIDADO; R, D ;validarCodigoBarras;108;40;9;0;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaFiscalizacao;CONSULTAAVANCADATRANSBASE; R, D ;verificarIntervaloData;28;13;3;6;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteInscrito.EmitirDAEContribuinteInscrito;TRANSACAO; R, D ;process;127;27;16;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarRecolhimento;148;61;26;3;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaQuery;173;26;14;2;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.AtualizarValorRepasse;BACKGROUNDPROCESS; D ;acumulaValoresPorConta;32;5;9;3;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;formatarTela;91;40;4;4;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodial;14;3;7;5;Muitos Parâmetros
br.gov.se.sefaz.sae.isencaoTributos.to.certidaoIPVA.CertidaoBase;TRANSACAO; R, D ;setaDocSaida;11;1;5;9;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeGrupoMotivoReceita;ENTITY; D ;setDsGrupoMotivo;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorMantab;UNDEFINED; R, D ;navegacaoMantabUtil;4;1;6;5;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaFiscalizacao;CONSULTAAVANCADATRANSBASE; R, D ;getValorCampo;111;33;8;2;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseBB;BACKGROUNDPROCESS; R ;gravarArquivo;122;22;14;1;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;concederDescontoICMS;27;5;3;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.GNRE;ENTITY; D ;adicionarPendencias;6;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R ;registrarRecolhimentoDocumento;203;44;17;0;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaFiscalizacao;CONSULTAAVANCADATRANSBASE; R, D ;getValorCampo;111;33;8;2;Método Longo
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;setQtMesLimiteMultaMora;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.desmembramento.itemDae.AlterarItemDesmembramentoDAE;TRANSACAO; R, D ;process;110;38;13;0;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.TransacaoOperacional;TRANSACAO; R, D ;ocultarCampoDAEManualViaEletronica;390;56;12;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.itd.GerarItemITD;TRANSACAO; R, D ;initialize;189;35;6;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;alterarDadosDAE;421;194;18;2;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.GerarItemIcmsContribuinteNaoInscrito;TRANSACAO; R ;process;51;23;9;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.ValorCampoLayout;ENTITY; D ;getValoresCampoLayout;6;2;6;3;Muitos Desvios
br.gov.se.sefaz.sae.ti.SAEIntegracaoSAF;UNDEFINED; R, D ;gerarDAE;3;1;4;5;Muitos Parâmetros
br.gov.se.sefaz.sae.gnre.ws.contingencia.xml.TRetornoGNRE;ENTITY; D ;getErro;6;2;3;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.AlterarItemDAE;TRANSACAO; R, D ;process;147;61;13;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeReceita;ENTITY; D ;setDsReceita;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaFiltroIntervaloData;198;43;7;1;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoDAESubstituicao;214;63;9;5;Método Longo
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;registrarHistoricoNovaGNRE;4;1;3;5;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaFiltroDetalheDAE;108;17;5;1;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.reemissao.ReemissaoDAESIT;TRANSACAO; R ;process;91;25;14;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESPED;84;23;18;5;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemICMSContribuinteNaoInscrito;TRANSACAO; R ;process;61;22;11;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirPropriedadesItemReceitaNaoTributariaEspecial;115;10;10;2;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;reemitirDAEITCMD;91;27;13;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirValoresToDocumento;109;34;5;2;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeConversaoReceita;ENTITY; D ;getEntidadeReceitaSAE;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;obterVencimentoICMS;15;1;4;10;Muitos Parâmetros
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;setGNRE;186;57;23;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarRegistrarDAEAvulso;9;1;6;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirSourceToResult;107;48;2;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialContaRepasse;14;3;7;6;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseDAEResiduo;BACKGROUNDPROCESS; R ;processarArquivo;100;17;18;0;Método Longo
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;obterLayout01;39;8;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaFiscalizacao;CONSULTAAVANCADATRANSBASE; R, D ;montarFiltroArg;375;44;15;4;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirItemDAE;102;49;4;3;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemDED;117;71;7;2;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialPRP;14;3;7;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;registrarDistribuicaoTalao;19;4;10;12;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeSituacaoDoc;ENTITY; D ;setDsSituacao;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirPropiedadesItemDaePSDI;94;13;10;2;Método Longo
br.gov.se.sefaz.sae.oper.to.TransacaoOperacional;TRANSACAO; R, D ;verificarAlteracaoGNRE;340;168;17;1;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;123;37;14;5;Muitos Desvios
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorConcBancBase;GERENCIADORBASE; R, D ;atualizarValorDeDataReprocessada;36;4;16;4;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.especial.GerarDAEEspecial;TRANSACAO; R ;process;127;27;16;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;atualizarSituacaoContrib;15;4;5;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAEMensal;75;14;14;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;114;24;24;0;Método Longo
br.gov.se.sefaz.sae.gnre.ws.contingencia.xml.TContgGNRE;ENTITY; D ;getLote;6;2;3;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeReceita;ENTITY; D ;setDtFimVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.tb.correcao.CorrigirDadosGNRE;BACKGROUNDPROCESS; R, D ;gerarLog;19;1;5;9;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemReceitaOutrosOrgaos;TRANSACAO; R, D ;process;98;34;11;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.viaEletronicaDAEManual.ConsultarContribuinteDAEManual;TRANSACAO; R ;process;118;40;19;0;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.AbaBase;ABAS; D ;getNmPessoa;25;4;12;1;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.contribuinte.ConsultaArrecadacaoARecolher;TRANSACAO; R, D ;getOcorrenciasNavegacao;26;4;9;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;setDtInicioVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarRecolhimento;148;61;26;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorGNRE;UNDEFINED; R, D ;converterEntidadeGNRE;154;39;18;1;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;exibirCamposDAE;199;83;19;2;Método Longo
br.gov.se.sefaz.sae.tb.correcao.CorrigirDadosGNRE;BACKGROUNDPROCESS; R, D ;verificaAlteracaoCampos;8;6;5;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeCampoDoc;ENTITY; D ;setNmCampo;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.ValorCampoLayout;ENTITY; D ;getValorCampoLayoutNomeEmpresa;5;2;5;2;Muitos Desvios
br.gov.se.sefaz.sae.custodiais.to.vencimentoIcms.IncluirVencimentoIcms;TRANSACAO; R, D ;process;256;55;18;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteInscrito.EmitirDAEContribuinteInscrito;TRANSACAO; R ;process;127;27;16;0;Muitos Desvios
br.gov.sefaz.se.sae.oper.to.substituicao.SubstituirDAE;TRANSACAO; R ;process;109;28;13;0;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;getEntidadeFormaRecolhimento;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.concBanc.ng.registro.RegistroG;REGISTROMOVCONSOLIDADO; R, D ;validar;73;28;11;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; D ;setCnae;12;6;3;5;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;123;37;14;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosGNRESessao;199;110;14;4;Muitos Parâmetros
br.gov.se.sefaz.sae.isencaoTributos.to.IPVA.EfetuarSolicitacaoImunidadeIPVAInicio;TRANSACAO; R, D ;verificarPeriodoImunidadeRenavam;5;2;5;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ItemDetalheDAE;TRANSACAO; R ;setDocDadosIcms;87;19;18;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.documento.ListarAtvdEconCateg;TRANSACAO; R, D ;setCategoria;41;7;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAEDIA;132;42;20;5;Muitos Desvios
br.gov.se.sefaz.sae.ne.DbaDocumentoBase;ENTITY; R ;DbaDocumentoBase;6;1;2;4;Muitos Parâmetros
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorGNRE;GNRE; R, D ;registrarAlteracaoGNRE;238;95;24;3;Método Longo
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.ExibirDetalheRepasse;TRANSACAO; R, D ;montaDocSaida;7;2;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeCombSituacaoCheqDev;ENTITY; D ;getSituacaoPermitida;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;obterVencimentoICMSTermo;147;30;13;6;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;getValorCampo;149;44;6;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.EmitirDAEEspecialContribuinteNaoInscrito;TRANSACAO; R ;process;87;27;14;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.repasse.ConsultaRepasseFUNPREV;TRANSACAO; R ;setItensDocumento;138;25;10;4;Muitos Desvios
br.gov.se.sefaz.sae.ne.ValorCampoLayout;ENTITY; D ;getValorCampoLayout;12;3;6;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; R, D ;validarDocumentoMovimentoConsolidado;114;24;24;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;validarObjReferencia;22;23;5;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.AlterarItemDAE;TRANSACAO; R, D ;process;291;120;17;0;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.EmitirDAEEspecialContribuinte;TRANSACAO; R, D ;process;135;28;17;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.contribuinte.ConsultaArrecadacao;TRANSACAO; R, D ;getOcorrenciasNavegacao;20;3;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.correcao.CorrigirNumeroTalaoDAEManual;BACKGROUNDPROCESS; R ;beforeRunTransLess;108;8;15;0;Método Longo
